"Serial Number","List Year","Date Recorded","Assessed Value","Sale Amount","Sales Ratio"
"20019","2020","10/28/2020","119420.00","290000.00","0.4117"
"20105","2020","11/30/2020","148540.00","265000.00","0.5605"
"20077","2020","04/27/2021","28270.00","15000.00","1.8846"
"200237","2020","01/08/2021","313700.00","450000.00","0.6971"
"200097","2020","01/11/2021","141100.00","215000.00","0.6562"
"200203","2020","07/01/2021","79540.00","134510.00","0.5913"
"20004","2020","10/05/2020","209200.00","390000.00","0.5364"
"201556","2020","08/06/2021","5969880.00","7500000.00","0.7959"
"201168","2020","07/06/2021","229600.00","360000.00","0.6377"
"200265","2020","03/09/2021","100210.00","140000.00","0.7157"
"20037","2020","12/07/2020","160520.00","313000.00","0.5128"
"200309","2020","05/05/2021","129500.00","150000.00","0.8633"
"200483","2020","05/20/2021","148360.00","225000.00","0.6593"
"2000192","2020","02/19/2021","96280.00","157225.00","0.6123"
"200181","2020","01/14/2021","332250.00","592000.00","0.5612"
"200281","2020","08/31/2021","119030.00","250000.00","0.4761"
"200435","2020","07/15/2021","291500.00","526000.00","0.5541"
"2000300","2020","05/05/2021","150980.00","296000.00","0.51"
"20390","2020","06/30/2021","211960.00","458000.00","0.46279476"
"20817","2020","08/12/2021","114300.00","240100.00","0.476"
"200648","2020","07/30/2021","100240.00","215000.00","0.466232558"
"201320","2020","07/30/2021","223000.00","420000.00","0.5309"
"200279","2020","04/13/2021","272540.00","675000.00","0.4037"
"201097","2020","08/11/2021","258020.00","345000.00","0.7478"
"201205","2020","05/19/2021","50050.00","13000.00","3.85"
"20320","2020","05/14/2021","262108.00","551278.00","0.4754"
"2020257","2020","05/17/2021","162900.00","285660.00","0.570258349"
"200150","2020","10/29/2020","736540.00","1267000.00","0.5813"
"20103","2020","06/30/2021","224810.00","333350.00","0.67439628"
"200121","2020","11/12/2020","123650.00","238000.00","0.5195"
"200210","2020","05/26/2021","174780.00","365000.00","0.4788"
"2000150","2020","02/23/2021","315350.00","520000.00","0.6064"
"200076","2020","10/23/2020","81600.00","155000.00","0.5264"
"201035","2020","05/18/2021","1688820.00","2995000.00","0.5638"
"200460","2020","04/26/2021","143780.00","295000.00","0.4873"
"20104","2020","12/02/2020","1308230.00","2100000.00","0.6229"
"200589","2020","08/03/2021","372190.00","555000.00","0.670612613"
"200175","2020","04/15/2021","119200.00","245000.00","0.4865"
"20840","2020","08/23/2021","97640.00","117000.00","0.8345"
"200084","2020","10/16/2020","805070.00","1150000.00","0.70006087"
"200068","2020","04/01/2021","213800.00","310000.00","0.6896"
"200202","2020","02/22/2021","135030.00","262500.00","0.5144"
"200101","2020","12/04/2020","233800.00","339000.00","0.6896"
"200307","2020","08/13/2021","133000.00","176500.00","0.7535"
"200449","2020","08/06/2021","886410.00","1999975.00","0.4432"
"200099","2020","07/01/2021","161410.00","371000.00","0.435"
"200012","2020","11/02/2020","485200.00","749000.00","0.6477"
"200205","2020","03/02/2021","1010420.00","1250000.00","0.8083"
"200135","2020","12/02/2020","174860.00","260000.00","0.6725"
"2000339","2020","05/25/2021","222530.00","395000.00","0.5633"
"200031","2020","10/13/2020","53900.00","83000.00","0.6493"
"200476","2020","01/12/2021","106900.00","215000.00","0.4972"
"200004","2020","10/15/2020","95800.00","125000.00","0.7664"
"20833","2020","06/02/2021","86509.00","242800.00","0.3562"
"20367","2020","06/21/2021","178290.00","435000.00","0.409862069"
"200125","2020","11/18/2020","90020.00","189000.00","0.476296296"
"200451","2020","07/12/2021","215740.00","378000.00","0.5707"
"200083","2020","10/29/2020","121800.00","219000.00","0.5561"
"20001","2020","10/01/2020","1174160.00","750000.00","1.5655"
"20348","2020","05/24/2021","1300810.00","2750000.00","0.473"
"200243","2020","01/13/2021","143430.00","200000.00","0.7171"
"200222","2020","01/04/2021","176800.00","299900.00","0.5895"
"200776","2020","08/20/2021","444600.00","730000.00","0.609"
"20000122","2020","03/08/2021","140140.00","210000.00","0.6673"
"200042","2020","10/21/2020","533330.00","725000.00","0.7356"
"200003","2020","10/01/2020","248500.00","375000.00","0.6626"
"201093","2020","01/05/2021","165480.00","271000.00","0.610627306"
"200080","2020","09/29/2021","165635.00","240000.00","0.6901"
"20615","2020","06/11/2021","294600.00","850000.00","0.3465"
"200842","2020","05/27/2021","178080.00","325000.00","0.5479"
"200127","2020","11/23/2020","199800.00","272000.00","0.7345"
"200001","2020","10/01/2020","101120.00","170000.00","0.5948"
"200490","2020","06/29/2021","127040.00","230000.00","0.5523"
"200303","2020","12/02/2020","117100.00","155000.00","0.7554"
"200489","2020","06/01/2021","110250.00","241000.00","0.4574"
"200055","2020","01/26/2021","132900.00","239000.00","0.556"
"200361","2020","03/16/2021","297100.00","415000.00","0.7159"
"20425","2020","06/22/2021","465010.00","895000.00","0.5195"
"200242","2020","12/02/2020","56840.00","105000.00","0.5413"
"201164","2020","08/24/2021","196100.00","377000.00","0.5201"
"2000264","2020","06/03/2021","1542450.00","2439589.00","0.6322"
"200524","2020","09/15/2021","341400.00","650000.00","0.5252"
"2000427","2020","07/14/2021","84460.00","175100.00","0.4823"
"200373","2020","04/06/2021","42630.00","125900.00","0.338602065"
"200531","2020","06/15/2021","139370.00","230000.00","0.6059"
"200157","2020","01/06/2021","521200.00","750000.00","0.6949"
"20233","2020","09/20/2021","145880.00","215000.00","0.6785"
"2000341","2020","05/26/2021","99420.00","189000.00","0.526"
"20168","2020","01/08/2021","144430.00","200000.00","0.7221"
"200606","2020","02/08/2021","1382290.00","1900000.00","0.7275"
"200726","2020","08/30/2021","115500.00","222500.00","0.5191"
"200331","2020","12/22/2020","102340.00","173000.00","0.5915"
"200081","2020","02/04/2021","146900.00","270000.00","0.544"
"200007","2020","10/19/2020","97500.00","45562.67","2.1399"
"200112","2020","01/19/2021","108290.00","225000.00","0.4812"
"2020025","2020","10/20/2020","255400.00","425000.00","0.6009"
"200025","2020","10/14/2020","231870.00","355000.00","0.6531"
"200063","2020","12/08/2020","81000.00","439035.00","0.1844"
"20040","2020","05/25/2021","145420.00","218600.00","0.6652"
"200048","2020","12/07/2020","233480.00","340000.00","0.6867"
"20694","2020","07/09/2021","105300.00","75000.00","1.404"
"200125","2020","10/22/2020","1969310.00","3068000.00","0.6418"
"200032","2020","11/03/2020","78200.00","139000.00","0.5625"
"20566","2020","03/29/2021","45220.00","75000.00","0.6029"
"200787","2020","05/11/2021","473260.00","855000.00","0.5535"
"20014","2020","12/03/2020","151410.00","281930.00","0.537"
"200490","2020","05/03/2021","273250.00","440674.00","0.62"
"2020423","2020","09/27/2021","126200.00","240000.00","0.5258"
"200200","2020","09/28/2021","117800.00","223000.00","0.5282"
"200004","2020","10/16/2020","176100.00","256000.00","0.6878"
"201479","2020","09/07/2021","171500.00","310000.00","0.5532"
"200586","2020","03/15/2021","118580.00","125000.00","0.9486"
"200067","2020","08/10/2021","307660.00","536000.00","0.5739"
"200298","2020","04/21/2021","349780.00","760000.00","0.4602"
"2000247","2020","06/02/2021","91700.00","126500.00","0.7249"
"200489","2020","01/14/2021","309610.00","550000.00","0.5629"
"200017","2020","10/06/2020","303300.00","499900.00","0.6067"
"201302","2020","08/16/2021","18970.00","31000.00","0.6119"
"201269","2020","09/29/2021","9996.00","32400.00","0.3085"
"200238","2020","03/19/2021","305830.00","402000.00","0.7607"
"20542","2020","08/04/2021","796180.00","1600000.00","0.4976"
"200295","2020","05/18/2021","256270.00","380000.00","0.6743"
"200053","2020","10/13/2020","161840.00","254000.00","0.637165354"
"200287","2020","11/30/2020","98300.00","62000.00","1.5854"
"200124","2020","12/16/2020","328760.00","541000.00","0.6076"
"200756","2020","09/07/2021","167930.00","300000.00","0.559766667"
"200055","2020","11/03/2020","475670.00","740000.00","0.6427"
"200554","2020","02/02/2021","239800.00","430000.00","0.5576"
"200264","2020","04/05/2021","188100.00","499999.00","0.376200752"
"200385","2020","04/12/2021","29570.00","84000.00","0.352"
"201515","2020","09/13/2021","177300.00","375000.00","0.4728"
"200355","2020","04/30/2021","134700.00","603143.00","0.2233"
"20019","2020","02/16/2021","12680.00","775000.00","0.0163"
"200381","2020","06/08/2021","329310.00","605000.00","0.5443"
"200310","2020","05/06/2021","766300.00","3075000.00","0.249203252"
"200044","2020","12/01/2020","73020.00","128000.00","0.5704"
"200047","2020","12/30/2020","242354.00","450000.00","0.5385"
"20279","2020","04/27/2021","700910.00","1335000.00","0.525"
"200183","2020","04/22/2021","195000.00","377000.00","0.5172"
"20052","2020","10/27/2020","1498560.00","2450000.00","0.6116"
"200217","2020","12/30/2020","1108200.00","1750000.00","0.6332"
"20073","2020","11/12/2020","363020.00","560000.00","0.6482"
"200465","2020","05/10/2021","53900.00","93000.00","0.5795"
"200158","2020","08/09/2021","41760.00","160000.00","0.261"
"200045","2020","01/21/2021","165400.00","350000.00","0.4725"
"200323","2020","08/30/2021","220900.00","375000.00","0.589"
"201601","2020","09/29/2021","215700.00","415000.00","0.5197"
"20000045","2020","11/02/2020","239030.00","440000.00","0.54325"
"200812","2020","05/25/2021","18000.00","85000.00","0.2117"
"201754","2020","09/22/2021","886830.00","1395000.00","0.6357"
"201040","2020","06/08/2021","241600.00","445000.00","0.5429"
"200162","2020","01/25/2021","496400.00","700000.00","0.7091"
"200694","2020","04/16/2021","104510.00","224000.00","0.4665"
"200013","2020","10/09/2020","219700.00","385000.00","0.5706"
"2020124","2020","12/31/2020","299600.00","470000.00","0.6374"
"200231","2020","04/26/2021","125860.00","249900.00","0.503641457"
"201375","2020","09/17/2021","115500.00","230000.00","0.502173913"
"200660","2020","08/20/2021","119860.00","230000.00","0.5211"
"200056","2020","11/17/2020","125020.00","135000.00","0.926"
"200012","2020","10/06/2020","49350.00","91000.00","0.5423"
"200050","2020","11/13/2020","177400.00","300000.00","0.5913"
"200300","2020","09/24/2021","56610.00","140000.00","0.4043"
"20947","2020","09/23/2021","114040.00","220000.00","0.5183"
"200183","2020","07/27/2021","421400.00","846000.00","0.4981"
"20990","2020","07/12/2021","57440.00","85000.00","0.6757"
"200550","2020","02/23/2021","67300.00","150000.00","0.4486"
"200056","2020","11/04/2020","4070000.00","12850000.00","0.316731518"
"200348","2020","03/05/2021","223900.00","405000.00","0.5528"
"200099","2020","07/20/2021","170500.00","340000.00","0.5014"
"200744","2020","09/03/2021","106700.00","235000.00","0.454"
"200123","2020","10/26/2020","105400.00","216500.00","0.4868"
"2000002","2020","10/08/2020","163830.00","350000.00","0.468"
"201273","2020","06/28/2021","82320.00","120000.00","0.686"
"20712","2020","04/26/2021","104370.00","36750.00","2.84"
"200629","2020","08/10/2021","128580.00","220000.00","0.5844"
"200121","2020","12/14/2020","161140.00","315000.00","0.5115"
"201401","2020","07/14/2021","680120.00","925000.00","0.7352"
"20021","2020","02/24/2021","65020.00","133500.00","0.487041199"
"200774","2020","03/29/2021","275030.00","590000.00","0.466152542"
"200189","2020","02/04/2021","137400.00","175000.00","0.7851"
"200906","2020","05/05/2021","72500.00","180000.00","0.402777778"
"2020252","2020","06/22/2021","58300.00","41000.00","1.42195122"
"201218","2020","05/28/2021","296380.00","800000.00","0.370475"
"200321","2020","06/04/2021","435230.00","675000.00","0.6447"
"200343","2020","03/18/2021","97450.00","163000.00","0.597852761"
"2000379","2020","09/09/2021","95410.00","55000.00","1.734727273"
"200092","2020","01/05/2021","286240.00","425000.00","0.6735"
"200280","2020","12/09/2020","111650.00","197000.00","0.5667"
"20528","2020","03/16/2021","53935.00","205000.00","0.263"
"200792","2020","09/27/2021","273840.00","650000.00","0.4212"
"200917","2020","09/16/2021","129600.00","253500.00","0.5112"
"20289","2020","01/13/2021","145230.00","280000.00","0.5186"
"200681","2020","08/11/2021","108500.00","199000.00","0.545226131"
"201253","2020","09/01/2021","186900.00","350000.00","0.534"
"201131","2020","08/19/2021","279650.00","300000.00","0.9321"
"200456","2020","06/16/2021","624190.00","1030000.00","0.606"
"200673","2020","07/01/2021","147960.00","295000.00","0.5015"
"200108","2020","04/01/2021","147610.00","241500.00","0.6112"
"20526","2020","03/16/2021","109865.00","260000.00","0.4225"
"200323","2020","06/28/2021","38080.00","125000.00","0.3046"
"2020134","2020","02/10/2021","95400.00","222000.00","0.4297"
"200082","2020","03/08/2021","186070.00","259900.00","0.7159"
"201349","2020","09/24/2021","117110.00","200000.00","0.58555"
"2020231","2020","04/26/2021","133200.00","125000.00","1.0656"
"20132","2020","11/18/2020","151130.00","245000.00","0.6168"
"200068","2020","11/13/2020","254690.00","405000.00","0.6288"
"201350","2020","08/10/2021","231900.00","261000.00","0.8885"
"200212","2020","12/28/2020","442050.00","800000.00","0.5525625"
"200001","2020","10/01/2020","318700.00","409900.00","0.7775"
"200305","2020","12/01/2020","150500.00","319000.00","0.4717"
"200078","2020","11/02/2020","497840.00","895000.00","0.5562"
"200465","2020","08/05/2021","764900.00","1550000.00","0.4934"
"200287","2020","06/07/2021","202300.00","3000.00","67.4333"
"200512","2020","02/05/2021","97500.00","205000.00","0.4756"
"200783","2020","05/10/2021","76510.00","105500.00","0.7252"
"20079","2020","11/04/2020","77330.00","100000.00","0.7733"
"200237","2020","04/07/2021","331930.00","615000.00","0.5397"
"200059","2020","10/27/2020","143140.00","270000.00","0.5301"
"200452","2020","08/09/2021","464760.00","810000.00","0.5737"
"20051","2020","12/02/2020","101570.00","160000.00","0.6348"
"200412","2020","04/19/2021","0.00","87500.00","0"
"200345","2020","05/25/2021","267120.00","180000.00","1.484"
"200465","2020","01/15/2021","91700.00","165000.00","0.5557"
"200391","2020","07/28/2021","79800.00","175000.00","0.456"
"20124","2020","07/12/2021","160750.00","323000.00","0.4976"
"200335","2020","02/09/2021","133970.00","250000.00","0.5358"
"200019","2020","10/06/2020","184030.00","425000.00","0.433011765"
"20030","2020","03/16/2021","297800.00","510000.00","0.5839"
"200022","2020","12/11/2020","256100.00","365900.00","0.6999"
"201290","2020","08/02/2021","250300.00","485000.00","0.516"
"20000090","2020","01/26/2021","146020.00","255000.00","0.5726"
"201080","2020","05/27/2021","1357510.00","2165000.00","0.627"
"200655","2020","02/22/2021","1071000.00","1400000.00","0.765"
"200169","2020","04/06/2021","70700.00","68500.00","1.032116788"
"200352","2020","12/14/2020","113200.00","209000.00","0.5416"
"20140","2020","12/28/2020","1014930.00","2165000.00","0.4687"
"2000147","2020","01/11/2021","377940.00","600000.00","0.6299"
"200011","2020","11/02/2020","177730.00","280000.00","0.6347"
"200059","2020","11/25/2020","103990.00","165000.00","0.6302"
"201475","2020","07/26/2021","362600.00","750000.00","0.4834"
"20785","2020","08/02/2021","85650.00","163000.00","0.5254"
"200043","2020","12/29/2020","137500.00","240000.00","0.5729"
"200423","2020","06/03/2021","44930.00","102500.00","0.4383"
"200063","2020","10/22/2020","181400.00","260000.00","0.6976"
"200396","2020","03/16/2021","176860.00","183000.00","0.9664"
"200130","2020","09/13/2021","246660.00","550000.00","0.4484"
"200068","2020","04/16/2021","80070.00","50000.00","1.6014"
"20473","2020","04/12/2021","96410.00","208000.00","0.4635"
"20407","2020","06/16/2021","1461810.00","2950000.00","0.4955"
"20090","2020","09/01/2021","186900.00","329900.00","0.5665"
"200999","2020","07/01/2021","103330.00","240000.00","0.4305"
"2020135","2020","01/22/2021","145200.00","250000.00","0.5808"
"20041","2020","10/26/2020","159320.00","296000.00","0.5382"
"200036","2020","12/29/2020","63000.00","100000.00","0.63"
"200132","2020","03/08/2021","200460.00","404000.00","0.4961"
"2020066","2020","11/20/2020","135100.00","245000.00","0.5514"
"20089","2020","09/09/2021","345890.00","420000.00","0.8235"
"200097","2020","12/01/2020","196020.00","325000.00","0.6031"
"20871","2020","06/11/2021","16391.00","57000.00","0.2875"
"200000248","2020","05/03/2021","293530.00","400000.00","0.733825"
"200530","2020","05/17/2021","114780.00","218000.00","0.5265"
"20034","2020","11/10/2020","224140.00","350000.00","0.6404"
"200594","2020","06/18/2021","79000.00","160000.00","0.4937"
"20000137","2020","01/14/2021","272550.00","545000.00","0.5"
"200685","2020","03/08/2021","304500.00","575000.00","0.5295"
"200263","2020","04/28/2021","215390.00","327500.00","0.6576"
"10518","2001","03/18/2002","71600.00","131000.00","0.546564885"
"20778","2020","05/13/2021","69090.00","220000.00","0.314"
"200079","2020","04/15/2021","193270.00","300000.00","0.6442"
"200052","2020","12/03/2020","125250.00","180000.00","0.6958"
